"","x","y","ID","SA"
"490",2491.330078125,-4035.91164550781,"",""
"491",2489.00399169922,-4050.24418945312,"",""
"492",2493.75826416016,-4189.08803710937,"",""
"493",2479.71334228516,-4076.70583496094,"",""
"494",2482.46940917969,-4109.21750488281,"",""
"495",2489.89030761719,-4092.6537109375,"",""
"496",2484.25054931641,-4129.03395996094,"",""
"497",2467.72410888672,-4135.7248046875,"",""
"498",2485.78204345703,-4140.43881835937,"",""
"499",2496.89595947266,-4145.82768554687,"",""
"500",2467.02310791016,-4176.73937988281,"",""
"501",2467.00505371094,-4153.36064453125,"",""
"502",2466.10421142578,-4197.14477539062,"",""
"503",2479.59381103516,-4219.43942871094,"",""
"504",2494.01870117187,-3781.92060546875,"",""
"505",2479.12689208984,-4237.01965332031,"",""
"506",2492.18796386719,-4176.25751953125,"",""
"507",2485.85695800781,-4205.05126953125,"",""
"508",2479.83598632812,-4174.54008789062,"",""
"509",2464.69556884766,-4187.27473144531,"",""
"510",2480.05450439453,-4190.01357421875,"",""
"511",2480.63472900391,-4162.3072265625,"",""
"512",2471.47398681641,-3791.29675292969,"",""
"513",2481.76529541016,-3840.04475097656,"",""
"514",2484.22108154297,-3576.21437988281,"",""
"515",2496.71354980469,-3579.43757324219,"",""
"516",2475.87983398437,-3606.12375488281,"",""
"517",2492.07030029297,-3612.5431640625,"",""
"518",2466.95109863281,-3651.06791992187,"",""
"519",2485.15740966797,-3632.56174316406,"",""
"520",2492.85721435547,-3653.31452636719,"",""
"521",2478.27377929688,-3659.79204101562,"",""
"522",2483.72220458984,-3948.3462890625,"",""
"523",2486.94581298828,-3710.39775390625,"",""
"524",2472.26754150391,-3719.82785644531,"",""
"525",2492.65529785156,-3730.79401855469,"",""
"526",2474.91984863281,-3739.4388671875,"",""
"527",2493.49263916016,-3748.54274902344,"",""
"528",2476.89128417969,-3755.48469238281,"",""
"529",2494.06062011719,-3771.28273925781,"",""
"530",2493.57025146484,-3757.52336425781,"",""
"531",2479.12626953125,-3693.88791503906,"",""
"532",2051.93444824219,-4218.86418457031,"",""
"533",2041.00501708984,-4241.2875,"",""
"534",2014.13974609375,-4244.71987304687,"",""
"535",2064.09488525391,-4221.09501953125,"",""
"536",2074.55947265625,-4221.28718261719,"",""
"537",2072.40043945312,-4236.82749023437,"",""
