"","x","y","ID","SA"
"86356699986116952313067342151099359468",695.309418406337,2985.98825882748,"",""
"88355336248310624318846610973817793277",810.923421405256,2878.3176560346,"",""
"92397698686229342978746661679681583203",808.817421350628,3032.37426003069,"",""
"95752969943650256582299809742253719178",728.195419259369,3001.16225922108,"",""
"102862482898022161230775162092868852125",770.357546921819,3261.8398427777,"",""
"107604652030835991749958984424331520110",762.04154670611,3261.46184276789,"",""
"107838932821266844951174568852334894526",755.453546535224,3188.88584088534,"",""
"114244453447402566689586407423400566455",726.941545795649,3099.19183855876,"",""
"115624071811958736355439745437992318057",826.193548370153,3247.42184240371,"",""
"121360396015661960613395957815514294406",820.63154822588,3102.97183865681,"",""
"125770697537946635166240203615332577479",688.223544791341,3262.2718427889,"",""
"133134049382526478079905500539461421546",781.481547210366,3220.74584171176,"",""
"14042479479653691210607448869018309662",726.779545791447,3206.16584133357,"",""
"141601508625340872545177314000428043684",724.025545720011,3220.90784171596,"",""
"143757549628933227617479774993659086097",751.511546432972,3209.72984142601,"",""
"148184752801733961418469079340763112169",734.177545983344,3231.7618419975,"",""
"148860834205657263278641750015758900448",734.123545981944,3147.25183980539,"",""
"1540018035216750355081001141592676058",777.26954710111,3191.85584096238,"",""
"160535412261480483905463840032534489700",861.563549287617,3146.81983979419,"",""
"161009426750561461194717096407779291746",776.567547082901,3218.15384164453,"",""
"16227090363573760530318985822304210031",675.263544455171,3226.36184185743,"",""
"163237455076656802820749394461688911225",756.857546571642,3172.30784045532,"",""
"172845135667472730765746392952518869217",738.173546086997,3234.08384205773,"",""
"174356718326217505150350816736842280428",791.6875474751,3191.42384095117,"",""
"175105453425903221889467310355997544890",749.891546390951,3160.15784014016,"",""
"181232266640360769609601395498012671034",823.115548290312,3160.10384013876,"",""
"182245892092046849877601878982439261133",712.52354542166,3207.51584136859,"",""
"184550722931753870484953156441227788130",751.619546435773,3219.39584167674,"",""
"189477555210758402126787072822389104530",734.447545990348,3250.12184247375,"",""
"191189081321453225290627147009997859019",860.051549248397,3267.94184293598,"",""
"200259257659443751314341521973208765687",695.297544974834,3289.64444349892,"",""
"206236167885691409658399308811355440545",752.699546463788,3254.5498425886,"",""
"20659506574617360984034717602066100104",742.817546207458,3149.19583985582,"",""
"210714849261739125391366278934598202362",839.207548707724,3083.74783815816,"",""
"212978981993452480490416176874511065404",844.661548849195,3156.64784004912,"",""
"220756514752249575796949049488603662300",851.195549018681,3154.43383999169,"",""
"221463806500476447436080499653743063530",738.119546085596,3268.96784296259,"",""
"223111940426313103174437042462104951841",730.397545885295,3175.92584054917,"",""
"244792043280664418672228544362192163844",733.421545963734,3200.44184118509,"",""
"245118406343020027908759809002911619493",732.503545939922,3163.1278402172,"",""
"248660336036083513032655233490279061046",726.779545791447,3288.24044346251,"",""
"249638458110707424262803914960046382240",842.987548805773,3235.59584209695,"",""
"260064084338445083303743387010221551508",849.953548986465,3123.59983919188,"",""
"264477843903345423460392846703991748816",776.999547094107,3147.8458398208,"",""
"270307808807613317903874336091748990322",758.96354662627,3214.21184154227,"",""
"285735880788398375552380748775444403810",803.945547793061,3260.75984274969,"",""
"289363201063986507709674279914265616832",812.639548018575,3223.4998417832,"",""
